dataset,split,classe,fichier,largeur_px,hauteur_px,pixels_total,ratio_wh,lum_moyenne,lum_std,contraste,pixel_min,pixel_max,r_mean,g_mean,b_mean,is_augmented
OCT,train,DRUSEN,DRUSEN-142234-8.jpeg,768,496,380928,1.548,44.45,43.56,255,0,255,44.45,44.45,44.45,0
OCT,train,DRUSEN,DRUSEN-142234-9.jpeg,1536,496,761856,3.097,37.23,38.5,255,0,255,37.23,37.23,37.23,0
OCT,train,DRUSEN,DRUSEN-1440587-10.jpeg,512,496,253952,1.032,44.58,45.34,255,0,255,44.58,44.58,44.58,0
OCT,train,DRUSEN,DRUSEN-1440587-11.jpeg,512,496,253952,1.032,44.38,54.4,255,0,255,44.38,44.38,44.38,0
OCT,train,DRUSEN,DRUSEN-1440587-2.jpeg,768,496,380928,1.548,40.15,42.95,255,0,255,40.15,40.15,40.15,0
OCT,train,DRUSEN,DRUSEN-1440587-3.jpeg,512,496,253952,1.032,33.89,39.57,255,0,255,33.89,33.89,33.89,0
OCT,train,DRUSEN,DRUSEN-1440587-4.jpeg,768,496,380928,1.548,27.05,31.62,255,0,255,27.05,27.05,27.05,0
OCT,train,DRUSEN,DRUSEN-1440587-5.jpeg,512,496,253952,1.032,41.51,43.5,255,0,255,41.51,41.51,41.51,0
OCT,train,DRUSEN,DRUSEN-1440587-6.jpeg,512,496,253952,1.032,41.19,49.53,255,0,255,41.19,41.19,41.19,0
OCT,train,DRUSEN,DRUSEN-1440587-7.jpeg,512,496,253952,1.032,43.52,44.49,255,0,255,43.52,43.52,43.52,0
OCT,train,DRUSEN,DRUSEN-1440587-8.jpeg,512,496,253952,1.032,45.04,52.06,255,0,255,45.04,45.04,45.04,0
OCT,train,DRUSEN,DRUSEN-1440587-9.jpeg,512,496,253952,1.032,41.89,47.35,255,0,255,41.89,41.89,41.89,0
OCT,train,DRUSEN,DRUSEN-1455244-3.jpeg,768,496,380928,1.548,37.25,38.38,255,0,255,37.25,37.25,37.25,0
OCT,train,DRUSEN,DRUSEN-1455244-4.jpeg,512,496,253952,1.032,51.32,52.75,255,0,255,51.32,51.32,51.32,0
OCT,train,DRUSEN,DRUSEN-1455244-5.jpeg,512,496,253952,1.032,44.53,53.3,255,0,255,44.53,44.53,44.53,0
OCT,train,DRUSEN,DRUSEN-1462842-1.jpeg,512,496,253952,1.032,45.1,50.94,255,0,255,45.1,45.1,45.1,0
OCT,train,DRUSEN,DRUSEN-1483139-1.jpeg,768,496,380928,1.548,86.5,93.84,255,0,255,86.5,86.5,86.5,0
OCT,train,DRUSEN,DRUSEN-1487749-1.jpeg,768,496,380928,1.548,51.83,43.65,255,0,255,51.83,51.83,51.83,0
OCT,train,DRUSEN,DRUSEN-1487749-10.jpeg,768,496,380928,1.548,35.32,37.77,255,0,255,35.32,35.32,35.32,0
OCT,train,DRUSEN,DRUSEN-1487749-12.jpeg,768,496,380928,1.548,39.72,41.23,255,0,255,39.72,39.72,39.72,0
OCT,train,DRUSEN,DRUSEN-1487749-14.jpeg,768,496,380928,1.548,39.67,41.53,255,0,255,39.67,39.67,39.67,0
OCT,train,DRUSEN,DRUSEN-1487749-15.jpeg,768,496,380928,1.548,35.06,37.5,255,0,255,35.06,35.06,35.06,0
OCT,train,DRUSEN,DRUSEN-1487749-16.jpeg,512,496,253952,1.032,46.66,47.3,255,0,255,46.66,46.66,46.66,0
OCT,train,DRUSEN,DRUSEN-1487749-17.jpeg,512,496,253952,1.032,44.86,44.71,255,0,255,44.86,44.86,44.86,0
OCT,train,DRUSEN,DRUSEN-1487749-18.jpeg,512,496,253952,1.032,51.13,55.44,255,0,255,51.13,51.13,51.13,0
OCT,train,DRUSEN,DRUSEN-1487749-2.jpeg,768,496,380928,1.548,31.18,31.66,255,0,255,31.18,31.18,31.18,0
OCT,train,DRUSEN,DRUSEN-1487749-21.jpeg,512,496,253952,1.032,40.22,41.06,255,0,255,40.22,40.22,40.22,0
OCT,train,DRUSEN,DRUSEN-1487749-23.jpeg,512,496,253952,1.032,41.93,45.01,255,0,255,41.93,41.93,41.93,0
OCT,train,DRUSEN,DRUSEN-1487749-29.jpeg,1536,496,761856,3.097,40.52,40.22,255,0,255,40.52,40.52,40.52,0
OCT,train,DRUSEN,DRUSEN-1487749-3.jpeg,512,496,253952,1.032,47.91,50.82,255,0,255,47.91,47.91,47.91,0
OCT,train,DRUSEN,DRUSEN-1487749-31.jpeg,512,496,253952,1.032,36.04,45.96,255,0,255,36.04,36.04,36.04,0
OCT,train,DRUSEN,DRUSEN-1487749-32.jpeg,512,496,253952,1.032,50.06,57.06,255,0,255,50.06,50.06,50.06,0
OCT,train,DRUSEN,DRUSEN-1487749-33.jpeg,512,496,253952,1.032,42.9,46.76,255,0,255,42.9,42.9,42.9,0
OCT,train,DRUSEN,DRUSEN-1487749-34.jpeg,512,496,253952,1.032,38.86,42.09,255,0,255,38.86,38.86,38.86,0
OCT,train,DRUSEN,DRUSEN-1487749-35.jpeg,512,496,253952,1.032,44.88,50.7,255,0,255,44.88,44.88,44.88,0
OCT,train,DRUSEN,DRUSEN-1487749-37.jpeg,768,496,380928,1.548,32.4,37.45,255,0,255,32.4,32.4,32.4,0
OCT,train,DRUSEN,DRUSEN-1487749-38.jpeg,768,496,380928,1.548,37.5,40.51,255,0,255,37.5,37.5,37.5,0
OCT,train,DRUSEN,DRUSEN-1487749-39.jpeg,768,496,380928,1.548,38.99,41.37,255,0,255,38.99,38.99,38.99,0
OCT,train,DRUSEN,DRUSEN-1487749-40.jpeg,768,496,380928,1.548,38.43,42.49,255,0,255,38.43,38.43,38.43,0
OCT,train,DRUSEN,DRUSEN-1487749-41.jpeg,512,496,253952,1.032,49.81,48.78,255,0,255,49.81,49.81,49.81,0
OCT,train,DRUSEN,DRUSEN-1487749-42.jpeg,512,496,253952,1.032,52.94,54.54,255,0,255,52.94,52.94,52.94,0
OCT,train,DRUSEN,DRUSEN-1487749-43.jpeg,512,496,253952,1.032,47.49,47.95,255,0,255,47.49,47.49,47.49,0
OCT,train,DRUSEN,DRUSEN-1487749-46.jpeg,512,496,253952,1.032,48.3,50.54,255,0,255,48.3,48.3,48.3,0
OCT,train,DRUSEN,DRUSEN-1487749-47.jpeg,512,496,253952,1.032,49.92,53.79,255,0,255,49.92,49.92,49.92,0
OCT,train,DRUSEN,DRUSEN-1487749-48.jpeg,768,496,380928,1.548,34.1,37.59,255,0,255,34.1,34.1,34.1,0
OCT,train,DRUSEN,DRUSEN-1487749-5.jpeg,512,496,253952,1.032,50.47,55.54,255,0,255,50.47,50.47,50.47,0
OCT,train,DRUSEN,DRUSEN-1487749-6.jpeg,512,496,253952,1.032,43.52,44.33,255,0,255,43.52,43.52,43.52,0
OCT,train,DRUSEN,DRUSEN-1487749-7.jpeg,512,496,253952,1.032,44.5,47.08,255,0,255,44.5,44.5,44.5,0
OCT,train,DRUSEN,DRUSEN-1487749-8.jpeg,512,496,253952,1.032,40.38,43.4,255,0,255,40.38,40.38,40.38,0
OCT,train,DRUSEN,DRUSEN-1495986-2.jpeg,512,496,253952,1.032,48.46,65.25,255,0,255,48.46,48.46,48.46,0
OCT,train,DRUSEN,DRUSEN-1495986-4.jpeg,768,496,380928,1.548,38.81,39.15,255,0,255,38.81,38.81,38.81,0
OCT,train,DRUSEN,DRUSEN-1514075-1.jpeg,768,496,380928,1.548,31.76,34.62,255,0,255,31.76,31.76,31.76,0
OCT,train,DRUSEN,DRUSEN-1514075-10.jpeg,512,496,253952,1.032,39.18,41.43,255,0,255,39.18,39.18,39.18,0
OCT,train,DRUSEN,DRUSEN-1514075-11.jpeg,768,496,380928,1.548,30.7,34.71,255,0,255,30.7,30.7,30.7,0
OCT,train,DRUSEN,DRUSEN-1514075-12.jpeg,768,496,380928,1.548,36.92,38.78,255,0,255,36.92,36.92,36.92,0
OCT,train,DRUSEN,DRUSEN-1514075-16.jpeg,768,496,380928,1.548,27.01,28.38,255,0,255,27.01,27.01,27.01,0
OCT,train,DRUSEN,DRUSEN-1514075-18.jpeg,512,496,253952,1.032,35.15,45.01,255,0,255,35.15,35.15,35.15,0
OCT,train,DRUSEN,DRUSEN-1514075-19.jpeg,512,496,253952,1.032,37.67,46.33,255,0,255,37.67,37.67,37.67,0
OCT,train,DRUSEN,DRUSEN-1514075-2.jpeg,768,496,380928,1.548,40.42,41.64,255,0,255,40.42,40.42,40.42,0
OCT,train,DRUSEN,DRUSEN-1514075-20.jpeg,768,496,380928,1.548,32.37,33.78,255,0,255,32.37,32.37,32.37,0
OCT,train,DRUSEN,DRUSEN-1514075-21.jpeg,768,496,380928,1.548,42.53,39.92,255,0,255,42.53,42.53,42.53,0
OCT,train,DRUSEN,DRUSEN-1514075-22.jpeg,768,496,380928,1.548,42.09,41.56,255,0,255,42.09,42.09,42.09,0
OCT,train,DRUSEN,DRUSEN-1514075-23.jpeg,512,496,253952,1.032,42.15,43.82,255,0,255,42.15,42.15,42.15,0
OCT,train,DRUSEN,DRUSEN-1514075-24.jpeg,768,496,380928,1.548,41.1,41.65,255,0,255,41.1,41.1,41.1,0
OCT,train,DRUSEN,DRUSEN-1514075-25.jpeg,768,496,380928,1.548,32.81,30.94,255,0,255,32.81,32.81,32.81,0
OCT,train,DRUSEN,DRUSEN-1514075-3.jpeg,512,496,253952,1.032,30.72,41.57,255,0,255,30.72,30.72,30.72,0
OCT,train,DRUSEN,DRUSEN-1514075-4.jpeg,512,496,253952,1.032,42.97,50.91,255,0,255,42.97,42.97,42.97,0
OCT,train,DRUSEN,DRUSEN-1514075-6.jpeg,768,496,380928,1.548,35.41,36.1,255,0,255,35.41,35.41,35.41,0
OCT,train,DRUSEN,DRUSEN-1514075-7.jpeg,768,496,380928,1.548,44.5,44.66,255,0,255,44.5,44.5,44.5,0
OCT,train,DRUSEN,DRUSEN-1519086-1.jpeg,1536,496,761856,3.097,43.07,42.27,255,0,255,43.07,43.07,43.07,0
OCT,train,DRUSEN,DRUSEN-1530990-10.jpeg,768,496,380928,1.548,43.34,41.8,255,0,255,43.34,43.34,43.34,0
OCT,train,DRUSEN,DRUSEN-1530990-11.jpeg,768,496,380928,1.548,38.56,38.54,255,0,255,38.56,38.56,38.56,0
OCT,train,DRUSEN,DRUSEN-1530990-12.jpeg,512,496,253952,1.032,65.46,60.87,255,0,255,65.46,65.46,65.46,0
OCT,train,DRUSEN,DRUSEN-1530990-13.jpeg,512,496,253952,1.032,69.35,70.06,255,0,255,69.35,69.35,69.35,0
OCT,train,DRUSEN,DRUSEN-1530990-14.jpeg,512,496,253952,1.032,72.37,67.11,255,0,255,72.37,72.37,72.37,0
OCT,train,DRUSEN,DRUSEN-1530990-16.jpeg,512,496,253952,1.032,55.55,56.54,255,0,255,55.55,55.55,55.55,0
OCT,train,DRUSEN,DRUSEN-1530990-17.jpeg,512,496,253952,1.032,63.45,70.45,255,0,255,63.45,63.45,63.45,0
OCT,train,DRUSEN,DRUSEN-1530990-18.jpeg,768,496,380928,1.548,38.39,41.05,255,0,255,38.39,38.39,38.39,0
OCT,train,DRUSEN,DRUSEN-1530990-19.jpeg,768,496,380928,1.548,32.98,34.35,255,0,255,32.98,32.98,32.98,0
OCT,train,DRUSEN,DRUSEN-1530990-21.jpeg,512,496,253952,1.032,44.43,50.68,255,0,255,44.43,44.43,44.43,0
OCT,train,DRUSEN,DRUSEN-1530990-23.jpeg,512,496,253952,1.032,92.65,93.61,255,0,255,92.65,92.65,92.65,0
OCT,train,DRUSEN,DRUSEN-1530990-24.jpeg,768,496,380928,1.548,36.74,36.75,255,0,255,36.74,36.74,36.74,0
OCT,train,DRUSEN,DRUSEN-1530990-26.jpeg,512,496,253952,1.032,52.74,57.51,255,0,255,52.74,52.74,52.74,0
OCT,train,DRUSEN,DRUSEN-1530990-3.jpeg,768,496,380928,1.548,31.59,34.26,255,0,255,31.59,31.59,31.59,0
OCT,train,DRUSEN,DRUSEN-1530990-4.jpeg,512,496,253952,1.032,48.25,56.09,255,0,255,48.25,48.25,48.25,0
OCT,train,DRUSEN,DRUSEN-1530990-7.jpeg,512,496,253952,1.032,64.57,71.91,255,0,255,64.57,64.57,64.57,0
OCT,train,DRUSEN,DRUSEN-1530990-8.jpeg,512,496,253952,1.032,74.46,74.03,255,0,255,74.46,74.46,74.46,0
OCT,train,DRUSEN,DRUSEN-1530990-9.jpeg,768,496,380928,1.548,26.86,34.27,255,0,255,26.86,26.86,26.86,0
OCT,train,DRUSEN,DRUSEN-1557979-1.jpeg,768,496,380928,1.548,34.05,36.17,255,0,255,34.05,34.05,34.05,0
OCT,train,DRUSEN,DRUSEN-1557979-2.jpeg,768,496,380928,1.548,31.86,34.5,255,0,255,31.86,31.86,31.86,0
OCT,train,DRUSEN,DRUSEN-1568644-2.jpeg,768,496,380928,1.548,34.49,36.12,255,0,255,34.49,34.49,34.49,0
OCT,train,DRUSEN,DRUSEN-1577991-1.jpeg,768,496,380928,1.548,40.55,38.68,255,0,255,40.55,40.55,40.55,0
OCT,train,DRUSEN,DRUSEN-1577991-10.jpeg,512,496,253952,1.032,101.84,89.4,255,0,255,101.84,101.84,101.84,0
OCT,train,DRUSEN,DRUSEN-1577991-12.jpeg,512,496,253952,1.032,80.94,53.11,255,0,255,80.94,80.94,80.94,0
OCT,train,DRUSEN,DRUSEN-1577991-13.jpeg,1536,496,761856,3.097,47.13,42.79,255,0,255,47.13,47.13,47.13,0
OCT,train,DRUSEN,DRUSEN-1577991-15.jpeg,1536,496,761856,3.097,44.52,41.65,255,0,255,44.52,44.52,44.52,0
OCT,train,DRUSEN,DRUSEN-1577991-16.jpeg,1536,496,761856,3.097,49.27,44.87,255,0,255,49.27,49.27,49.27,0
OCT,train,DRUSEN,DRUSEN-1577991-17.jpeg,1536,496,761856,3.097,49.82,45.26,255,0,255,49.82,49.82,49.82,0
OCT,train,DRUSEN,DRUSEN-1577991-18.jpeg,1536,496,761856,3.097,48.37,44.15,255,0,255,48.37,48.37,48.37,0
OCT,train,DRUSEN,DRUSEN-1577991-3.jpeg,768,496,380928,1.548,40.15,40.26,255,0,255,40.15,40.15,40.15,0
OCT,train,DRUSEN,DRUSEN-1577991-4.jpeg,1536,496,761856,3.097,40.18,39.12,255,0,255,40.18,40.18,40.18,0
OCT,train,DRUSEN,DRUSEN-1577991-7.jpeg,1536,496,761856,3.097,40.32,39.26,255,0,255,40.32,40.32,40.32,0
OCT,train,DRUSEN,DRUSEN-1577991-8.jpeg,1536,496,761856,3.097,42.0,42.13,255,0,255,42.0,42.0,42.0,0
OCT,train,DRUSEN,DRUSEN-1581935-1.jpeg,768,496,380928,1.548,38.11,40.0,255,0,255,38.11,38.11,38.11,0
OCT,train,DRUSEN,DRUSEN-1581935-3.jpeg,1536,496,761856,3.097,96.65,93.88,255,0,255,96.65,96.65,96.65,0
OCT,train,DRUSEN,DRUSEN-1581935-4.jpeg,512,496,253952,1.032,47.15,55.4,255,0,255,47.15,47.15,47.15,0
OCT,train,DRUSEN,DRUSEN-1581935-5.jpeg,768,496,380928,1.548,32.69,33.08,255,0,255,32.69,32.69,32.69,0
OCT,train,DRUSEN,DRUSEN-1581935-6.jpeg,768,496,380928,1.548,32.38,33.67,255,0,255,32.38,32.38,32.38,0
OCT,train,DRUSEN,DRUSEN-1588792-1.jpeg,512,496,253952,1.032,58.1,64.33,255,0,255,58.1,58.1,58.1,0
OCT,train,DRUSEN,DRUSEN-1588792-2.jpeg,512,496,253952,1.032,56.89,64.02,255,0,255,56.89,56.89,56.89,0
OCT,train,DRUSEN,DRUSEN-1588792-6.jpeg,512,496,253952,1.032,43.08,55.29,255,0,255,43.08,43.08,43.08,0
OCT,train,NORMAL,NORMAL-1001772-1.jpeg,512,496,253952,1.032,42.23,53.75,255,0,255,42.23,42.23,42.23,0
OCT,train,NORMAL,NORMAL-1001772-6.jpeg,1536,496,761856,3.097,30.25,29.84,255,0,255,30.25,30.25,30.25,0
OCT,train,NORMAL,NORMAL-1004480-10.jpeg,512,496,253952,1.032,55.74,66.96,255,0,255,55.74,55.74,55.74,0
OCT,train,NORMAL,NORMAL-1004480-11.jpeg,512,496,253952,1.032,53.61,64.15,255,0,255,53.61,53.61,53.61,0
OCT,train,NORMAL,NORMAL-1004480-12.jpeg,512,496,253952,1.032,49.75,51.66,255,0,255,49.75,49.75,49.75,0
OCT,train,NORMAL,NORMAL-1004480-14.jpeg,768,496,380928,1.548,39.06,39.89,255,0,255,39.06,39.06,39.06,0
OCT,train,NORMAL,NORMAL-1004480-2.jpeg,512,496,253952,1.032,47.0,51.32,255,0,255,47.0,47.0,47.0,0
OCT,train,NORMAL,NORMAL-1004480-4.jpeg,512,496,253952,1.032,46.21,49.77,255,0,255,46.21,46.21,46.21,0
OCT,train,NORMAL,NORMAL-1004480-7.jpeg,768,496,380928,1.548,40.11,37.57,255,0,255,40.11,40.11,40.11,0
OCT,train,NORMAL,NORMAL-1004480-9.jpeg,768,496,380928,1.548,33.25,35.07,255,0,255,33.25,33.25,33.25,0
OCT,train,NORMAL,NORMAL-100580-3.jpeg,512,512,262144,1.0,41.39,48.04,255,0,255,41.39,41.39,41.39,0
OCT,train,NORMAL,NORMAL-100580-6.jpeg,512,512,262144,1.0,38.09,40.57,255,0,255,38.09,38.09,38.09,0
OCT,train,NORMAL,NORMAL-100580-7.jpeg,768,496,380928,1.548,38.24,41.12,255,0,255,38.24,38.24,38.24,0
OCT,train,NORMAL,NORMAL-1007507-1.jpeg,512,496,253952,1.032,72.71,78.81,255,0,255,72.71,72.71,72.71,0
OCT,train,NORMAL,NORMAL-1007507-2.jpeg,768,496,380928,1.548,35.88,37.57,255,0,255,35.88,35.88,35.88,0
OCT,train,NORMAL,NORMAL-1014193-1.jpeg,1536,496,761856,3.097,35.11,40.22,255,0,255,35.11,35.11,35.11,0
OCT,train,NORMAL,NORMAL-1014193-2.jpeg,512,496,253952,1.032,46.03,41.29,255,0,255,46.03,46.03,46.03,0
OCT,train,NORMAL,NORMAL-1014193-4.jpeg,512,496,253952,1.032,36.87,48.89,255,0,255,36.87,36.87,36.87,0
OCT,train,NORMAL,NORMAL-1014715-1.jpeg,768,496,380928,1.548,32.18,37.05,255,0,255,32.18,32.18,32.18,0
OCT,train,NORMAL,NORMAL-1014715-10.jpeg,512,496,253952,1.032,36.96,50.34,255,0,255,36.96,36.96,36.96,0
OCT,train,NORMAL,NORMAL-1014715-11.jpeg,512,496,253952,1.032,40.62,54.39,255,0,255,40.62,40.62,40.62,0
OCT,train,NORMAL,NORMAL-1014715-2.jpeg,768,496,380928,1.548,34.38,39.68,255,0,255,34.38,34.38,34.38,0
OCT,train,NORMAL,NORMAL-1014715-4.jpeg,512,496,253952,1.032,36.72,50.34,255,0,255,36.72,36.72,36.72,0
OCT,train,NORMAL,NORMAL-1014715-6.jpeg,512,496,253952,1.032,43.6,51.6,255,0,255,43.6,43.6,43.6,0
OCT,train,NORMAL,NORMAL-1014715-7.jpeg,512,496,253952,1.032,45.58,53.75,255,0,255,45.58,45.58,45.58,0
OCT,train,NORMAL,NORMAL-1014715-8.jpeg,1536,496,761856,3.097,22.99,30.85,255,0,255,22.99,22.99,22.99,0
OCT,train,NORMAL,NORMAL-1015755-1.jpeg,768,496,380928,1.548,39.51,41.07,255,0,255,39.51,39.51,39.51,0
OCT,train,NORMAL,NORMAL-1015755-10.jpeg,512,496,253952,1.032,49.8,53.82,255,0,255,49.8,49.8,49.8,0
OCT,train,NORMAL,NORMAL-1015755-11.jpeg,512,496,253952,1.032,43.65,46.0,255,0,255,43.65,43.65,43.65,0
OCT,train,NORMAL,NORMAL-1015755-12.jpeg,512,496,253952,1.032,68.41,79.85,255,0,255,68.41,68.41,68.41,0
OCT,train,NORMAL,NORMAL-1015755-13.jpeg,768,496,380928,1.548,46.3,41.56,255,0,255,46.3,46.3,46.3,0
OCT,train,NORMAL,NORMAL-1015755-14.jpeg,512,496,253952,1.032,52.28,52.71,255,0,255,52.28,52.28,52.28,0
OCT,train,NORMAL,NORMAL-1015755-16.jpeg,768,496,380928,1.548,56.58,52.82,255,0,255,56.58,56.58,56.58,0
OCT,train,NORMAL,NORMAL-1015755-17.jpeg,512,496,253952,1.032,97.56,75.38,255,0,255,97.56,97.56,97.56,0
OCT,train,NORMAL,NORMAL-1015755-19.jpeg,768,496,380928,1.548,38.19,38.15,255,0,255,38.19,38.19,38.19,0
OCT,train,NORMAL,NORMAL-1015755-2.jpeg,768,496,380928,1.548,40.08,40.63,255,0,255,40.08,40.08,40.08,0
OCT,train,NORMAL,NORMAL-1015755-20.jpeg,512,496,253952,1.032,43.97,43.54,255,0,255,43.97,43.97,43.97,0
OCT,train,NORMAL,NORMAL-1015755-3.jpeg,512,496,253952,1.032,45.03,48.18,255,0,255,45.03,45.03,45.03,0
OCT,train,NORMAL,NORMAL-1015755-6.jpeg,512,496,253952,1.032,45.31,41.8,255,0,255,45.31,45.31,45.31,0
OCT,train,NORMAL,NORMAL-1015755-7.jpeg,768,496,380928,1.548,55.89,44.89,255,0,255,55.89,55.89,55.89,0
OCT,train,NORMAL,NORMAL-1015755-8.jpeg,512,496,253952,1.032,107.25,72.61,255,0,255,107.25,107.25,107.25,0
OCT,train,NORMAL,NORMAL-1015755-9.jpeg,1536,496,761856,3.097,26.76,31.55,255,0,255,26.76,26.76,26.76,0
OCT,train,NORMAL,NORMAL-1016042-1.jpeg,512,512,262144,1.0,33.54,38.22,255,0,255,33.54,33.54,33.54,0
OCT,train,NORMAL,NORMAL-1016042-10.jpeg,512,512,262144,1.0,34.77,35.48,255,0,255,34.77,34.77,34.77,0
OCT,train,NORMAL,NORMAL-1016042-12.jpeg,512,512,262144,1.0,167.08,99.78,255,0,255,167.08,167.08,167.08,0
OCT,train,NORMAL,NORMAL-1016042-13.jpeg,512,512,262144,1.0,75.49,75.7,255,0,255,75.49,75.49,75.49,0
OCT,train,NORMAL,NORMAL-1016042-15.jpeg,512,512,262144,1.0,73.4,77.0,255,0,255,73.4,73.4,73.4,0
OCT,train,NORMAL,NORMAL-1016042-19.jpeg,512,512,262144,1.0,36.13,39.18,255,0,255,36.13,36.13,36.13,0
OCT,train,NORMAL,NORMAL-1016042-21.jpeg,512,512,262144,1.0,72.18,55.41,255,0,255,72.18,72.18,72.18,0
OCT,train,NORMAL,NORMAL-1016042-23.jpeg,512,512,262144,1.0,73.61,55.49,255,0,255,73.61,73.61,73.61,0
OCT,train,NORMAL,NORMAL-1016042-25.jpeg,512,512,262144,1.0,45.63,35.86,255,0,255,45.63,45.63,45.63,0
OCT,train,NORMAL,NORMAL-1016042-28.jpeg,512,512,262144,1.0,56.7,44.82,255,0,255,56.7,56.7,56.7,0
OCT,train,NORMAL,NORMAL-1016042-30.jpeg,512,512,262144,1.0,85.15,89.18,255,0,255,85.15,85.15,85.15,0
OCT,train,NORMAL,NORMAL-1016042-33.jpeg,512,512,262144,1.0,38.97,37.62,255,0,255,38.97,38.97,38.97,0
OCT,train,NORMAL,NORMAL-1016042-34.jpeg,512,512,262144,1.0,46.34,53.22,255,0,255,46.34,46.34,46.34,0
OCT,train,NORMAL,NORMAL-1016042-35.jpeg,512,512,262144,1.0,33.64,34.9,255,0,255,33.64,33.64,33.64,0
OCT,train,NORMAL,NORMAL-1016042-36.jpeg,512,512,262144,1.0,43.75,39.42,255,0,255,43.75,43.75,43.75,0
OCT,train,NORMAL,NORMAL-1016042-38.jpeg,512,512,262144,1.0,59.37,59.2,255,0,255,59.37,59.37,59.37,0
OCT,train,NORMAL,NORMAL-1016042-39.jpeg,512,512,262144,1.0,61.25,55.65,255,0,255,61.25,61.25,61.25,0
OCT,train,NORMAL,NORMAL-1016042-41.jpeg,512,512,262144,1.0,43.12,40.28,255,0,255,43.12,43.12,43.12,0
OCT,train,NORMAL,NORMAL-1016042-43.jpeg,512,512,262144,1.0,42.93,39.27,255,0,255,42.93,42.93,42.93,0
OCT,train,NORMAL,NORMAL-1016042-47.jpeg,512,512,262144,1.0,43.48,40.89,255,0,255,43.48,43.48,43.48,0
OCT,train,NORMAL,NORMAL-1016042-48.jpeg,512,512,262144,1.0,51.55,49.28,255,0,255,51.55,51.55,51.55,0
OCT,train,NORMAL,NORMAL-1016042-49.jpeg,512,512,262144,1.0,54.71,52.64,255,0,255,54.71,54.71,54.71,0
OCT,train,NORMAL,NORMAL-1016042-50.jpeg,512,512,262144,1.0,60.24,48.89,255,0,255,60.24,60.24,60.24,0
OCT,train,NORMAL,NORMAL-1016042-53.jpeg,512,512,262144,1.0,23.68,26.11,255,0,255,23.68,23.68,23.68,0
OCT,train,NORMAL,NORMAL-1016042-54.jpeg,512,512,262144,1.0,40.25,38.42,255,0,255,40.25,40.25,40.25,0
OCT,train,NORMAL,NORMAL-1016042-59.jpeg,512,512,262144,1.0,42.68,42.92,255,0,255,42.68,42.68,42.68,0
OCT,train,NORMAL,NORMAL-1016042-6.jpeg,512,512,262144,1.0,76.26,80.73,255,0,255,76.26,76.26,76.26,0
OCT,train,NORMAL,NORMAL-1016042-62.jpeg,512,512,262144,1.0,48.88,53.07,255,0,255,48.88,48.88,48.88,0
OCT,train,NORMAL,NORMAL-1016042-63.jpeg,512,512,262144,1.0,40.58,48.78,255,0,255,40.58,40.58,40.58,0
OCT,train,NORMAL,NORMAL-1016042-8.jpeg,512,512,262144,1.0,50.61,57.66,255,0,255,50.61,50.61,50.61,0
OCT,train,NORMAL,NORMAL-1016710-2.jpeg,512,496,253952,1.032,48.2,48.83,255,0,255,48.2,48.2,48.2,0
OCT,train,NORMAL,NORMAL-1016710-3.jpeg,512,496,253952,1.032,48.87,51.19,255,0,255,48.87,48.87,48.87,0
OCT,train,NORMAL,NORMAL-1016710-5.jpeg,768,496,380928,1.548,27.56,37.11,255,0,255,27.56,27.56,27.56,0
OCT,train,NORMAL,NORMAL-1017127-1.jpeg,1536,496,761856,3.097,30.98,34.4,255,0,255,30.98,30.98,30.98,0
OCT,train,NORMAL,NORMAL-1017127-2.jpeg,512,496,253952,1.032,47.13,48.3,255,0,255,47.13,47.13,47.13,0
OCT,train,NORMAL,NORMAL-1017127-3.jpeg,512,496,253952,1.032,43.7,44.52,255,0,255,43.7,43.7,43.7,0
OCT,train,NORMAL,NORMAL-1017237-1.jpeg,1536,496,761856,3.097,37.46,35.36,255,0,255,37.46,37.46,37.46,0
OCT,train,NORMAL,NORMAL-1017237-4.jpeg,512,496,253952,1.032,44.3,40.79,255,0,255,44.3,44.3,44.3,0
OCT,train,NORMAL,NORMAL-1017237-6.jpeg,512,496,253952,1.032,56.93,54.57,255,0,255,56.93,56.93,56.93,0
OCT,train,NORMAL,NORMAL-1017885-1.jpeg,768,496,380928,1.548,34.81,37.7,255,0,255,34.81,34.81,34.81,0
OCT,train,NORMAL,NORMAL-1017885-2.jpeg,512,496,253952,1.032,64.7,75.61,255,0,255,64.7,64.7,64.7,0
OCT,train,NORMAL,NORMAL-1017885-3.jpeg,512,496,253952,1.032,61.87,71.78,255,0,255,61.87,61.87,61.87,0
OCT,train,NORMAL,NORMAL-1017885-5.jpeg,768,496,380928,1.548,30.04,32.78,255,0,255,30.04,30.04,30.04,0
OCT,train,NORMAL,NORMAL-1017885-6.jpeg,512,496,253952,1.032,37.24,43.01,255,0,255,37.24,37.24,37.24,0
OCT,train,NORMAL,NORMAL-101880-1.jpeg,512,496,253952,1.032,45.8,49.76,255,0,255,45.8,45.8,45.8,0
OCT,train,NORMAL,NORMAL-101880-4.jpeg,768,496,380928,1.548,33.35,42.05,255,0,255,33.35,33.35,33.35,0
OCT,train,NORMAL,NORMAL-101880-7.jpeg,768,496,380928,1.548,26.89,29.19,255,0,255,26.89,26.89,26.89,0
OCT,train,NORMAL,NORMAL-1020679-1.jpeg,512,496,253952,1.032,47.93,59.36,255,0,255,47.93,47.93,47.93,0
