dataset,split,classe,fichier,largeur_px,hauteur_px,pixels_total,ratio_wh,lum_moyenne,lum_std,contraste,pixel_min,pixel_max,r_mean,g_mean,b_mean,is_augmented
XRAY,train,PNEUMONIA,aug_1028_person1619_bacteria_4270.jpeg,1352,880,1189760,1.536,107.86,51.45,242,0,242,107.86,107.86,107.86,1
XRAY,train,PNEUMONIA,aug_1029_person1619_virus_2806.jpeg,1304,816,1064064,1.598,151.41,66.3,255,0,255,151.41,151.41,151.41,1
XRAY,train,PNEUMONIA,aug_102_person1076_bacteria_3016.jpeg,1292,867,1120164,1.49,114.97,61.65,255,0,255,114.97,114.97,114.97,1
XRAY,train,PNEUMONIA,aug_1030_person161_bacteria_759.jpeg,856,480,410880,1.783,118.31,42.46,235,0,235,118.31,118.31,118.31,1
XRAY,train,PNEUMONIA,aug_1031_person161_virus_317.jpeg,1264,904,1142656,1.398,145.16,71.69,255,0,255,145.16,145.16,145.16,1
XRAY,train,PNEUMONIA,aug_1032_person1620_virus_2807.jpeg,1112,736,818432,1.511,126.16,69.45,255,0,255,126.16,126.16,126.16,1
XRAY,train,PNEUMONIA,aug_1033_person1622_virus_2810.jpeg,1184,648,767232,1.827,128.04,69.97,255,0,255,128.04,128.04,128.04,1
XRAY,train,PNEUMONIA,aug_1034_person1625_bacteria_4290.jpeg,1040,824,856960,1.262,102.6,55.88,241,0,241,102.6,102.6,102.6,1
XRAY,train,PNEUMONIA,aug_1035_person1625_virus_2817.jpeg,1112,704,782848,1.58,125.09,68.44,255,0,255,125.09,125.09,125.09,1
XRAY,train,PNEUMONIA,aug_1036_person1626_bacteria_4291.jpeg,896,648,580608,1.383,113.62,64.74,238,0,238,113.62,113.62,113.62,1
XRAY,train,PNEUMONIA,aug_1037_person1627_virus_2819.jpeg,1000,448,448000,2.232,110.94,72.34,255,0,255,110.94,110.94,110.94,1
XRAY,train,PNEUMONIA,aug_1038_person1628_bacteria_4295.jpeg,1240,744,922560,1.667,112.88,41.95,235,0,235,112.88,112.88,112.88,1
XRAY,train,PNEUMONIA,aug_1039_person1628_bacteria_4296.jpeg,1280,848,1085440,1.509,115.2,53.65,255,0,255,115.2,115.2,115.2,1
XRAY,train,PNEUMONIA,aug_103_person1078_virus_1788.jpeg,1176,704,827904,1.67,142.37,76.82,255,0,255,142.37,142.37,142.37,1
XRAY,train,PNEUMONIA,aug_1040_person1628_bacteria_4297.jpeg,1304,968,1262272,1.347,102.75,55.41,255,0,255,102.75,102.75,102.75,1
XRAY,train,PNEUMONIA,aug_1041_person1628_virus_2821.jpeg,1024,608,622592,1.684,134.5,61.36,255,0,255,134.5,134.5,134.5,1
XRAY,train,PNEUMONIA,aug_1042_person162_virus_320.jpeg,1720,1128,1940160,1.525,144.77,87.4,255,0,255,144.77,144.77,144.77,1
XRAY,train,PNEUMONIA,aug_1043_person162_virus_321.jpeg,1424,1224,1742976,1.163,137.94,62.49,255,0,255,137.94,137.94,137.94,1
XRAY,train,PNEUMONIA,aug_1044_person1630_bacteria_4304.jpeg,1792,1232,2207744,1.455,154.57,56.46,255,0,255,154.57,154.57,154.57,1
XRAY,train,PNEUMONIA,aug_1045_person1631_virus_2826.jpeg,1120,784,878080,1.429,128.45,65.87,255,0,255,128.45,128.45,128.45,1
XRAY,train,PNEUMONIA,aug_1046_person1632_virus_2827.jpeg,1592,1000,1592000,1.592,154.93,62.77,255,0,255,154.93,154.93,154.93,1
XRAY,train,PNEUMONIA,aug_1047_person1634_bacteria_4326.jpeg,1648,1096,1806208,1.504,112.15,48.13,254,0,254,112.15,112.15,112.15,1
XRAY,train,PNEUMONIA,aug_1048_person1634_virus_2830.jpeg,1336,1024,1368064,1.305,138.89,64.92,255,0,255,138.89,138.89,138.89,1
XRAY,train,PNEUMONIA,aug_1049_person1636_bacteria_4337.jpeg,1608,1024,1646592,1.57,115.66,57.67,255,0,255,115.66,115.66,115.66,1
XRAY,train,PNEUMONIA,aug_104_person1079_bacteria_3019.jpeg,1248,832,1038336,1.5,114.74,49.35,255,0,255,114.74,114.74,114.74,1
XRAY,train,PNEUMONIA,aug_1050_person1637_bacteria_4339.jpeg,1936,1536,2973696,1.26,152.05,70.08,255,0,255,152.05,152.05,152.05,1
XRAY,train,PNEUMONIA,aug_1051_person1637_virus_2834.jpeg,1080,672,725760,1.607,110.11,65.69,255,0,255,110.11,110.11,110.11,1
XRAY,train,PNEUMONIA,aug_1052_person1638_bacteria_4340.jpeg,1976,1496,2956096,1.321,139.0,57.11,255,0,255,139.0,139.0,139.0,1
XRAY,train,PNEUMONIA,aug_1053_person1638_bacteria_4341.jpeg,1736,1328,2305408,1.307,146.15,57.81,255,0,255,146.15,146.15,146.15,1
XRAY,train,PNEUMONIA,aug_1054_person1639_bacteria_4343.jpeg,832,583,485056,1.427,136.55,38.64,196,0,196,136.55,136.55,136.55,1
XRAY,train,PNEUMONIA,aug_1055_person1639_bacteria_4345.jpeg,781,476,371756,1.641,158.64,46.02,223,0,223,158.64,158.64,158.64,1
XRAY,train,PNEUMONIA,aug_1056_person1640_bacteria_4348.jpeg,855,507,433485,1.686,102.79,53.71,185,0,185,102.79,102.79,102.79,1
XRAY,train,PNEUMONIA,aug_1057_person1640_virus_2839.jpeg,1248,768,958464,1.625,125.0,61.56,255,0,255,125.0,125.0,125.0,1
XRAY,train,PNEUMONIA,aug_1058_person1641_bacteria_4350.jpeg,1072,648,694656,1.654,121.67,47.68,247,0,247,121.67,121.67,121.67,1
XRAY,train,PNEUMONIA,aug_1059_person1641_virus_2840.jpeg,1088,712,774656,1.528,129.98,61.59,255,0,255,129.98,129.98,129.98,1
XRAY,train,PNEUMONIA,aug_105_person1079_virus_1789.jpeg,1568,1152,1806336,1.361,120.58,57.63,255,0,255,120.58,120.58,120.58,1
XRAY,train,PNEUMONIA,aug_1060_person1643_virus_2843.jpeg,1432,1288,1844416,1.112,147.89,57.94,255,0,255,147.89,147.89,147.89,1
XRAY,train,PNEUMONIA,aug_1061_person1644_bacteria_4357.jpeg,645,329,212205,1.96,151.86,57.32,231,0,231,151.86,151.86,151.86,1
XRAY,train,PNEUMONIA,aug_1062_person1644_bacteria_4360.jpeg,718,401,287918,1.791,140.05,45.8,214,0,214,140.05,140.05,140.05,1
XRAY,train,PNEUMONIA,aug_1063_person1644_bacteria_4361.jpeg,720,325,234000,2.215,134.96,51.61,216,0,216,134.96,134.96,134.96,1
XRAY,train,PNEUMONIA,aug_1064_person1644_virus_2844.jpeg,1400,1048,1467200,1.336,122.11,64.99,255,0,255,122.11,122.11,122.11,1
XRAY,train,PNEUMONIA,aug_1065_person1645_bacteria_4363.jpeg,1152,664,764928,1.735,108.06,61.43,255,0,255,108.06,108.06,108.06,1
XRAY,train,PNEUMONIA,aug_1066_person1647_bacteria_4372.jpeg,936,776,726336,1.206,132.5,46.94,255,0,255,132.5,132.5,132.5,1
XRAY,train,PNEUMONIA,aug_1067_person1647_virus_2848.jpeg,1168,768,897024,1.521,127.01,64.67,247,0,247,127.01,127.01,127.01,1
XRAY,train,PNEUMONIA,aug_1068_person1648_bacteria_4373.jpeg,1056,720,760320,1.467,132.31,71.8,245,0,245,132.31,132.31,132.31,1
XRAY,train,PNEUMONIA,aug_1069_person1648_bacteria_4376.jpeg,1144,824,942656,1.388,123.03,63.37,255,0,255,123.03,123.03,123.03,1
XRAY,train,PNEUMONIA,aug_106_person1080_bacteria_3020.jpeg,1432,800,1145600,1.79,158.22,53.68,253,0,253,158.22,158.22,158.22,1
XRAY,train,PNEUMONIA,aug_1070_person1649_bacteria_4378.jpeg,1032,888,916416,1.162,90.09,58.52,255,0,255,90.09,90.09,90.09,1
XRAY,train,PNEUMONIA,aug_1071_person1649_virus_2850.jpeg,1360,920,1251200,1.478,118.23,78.76,255,0,255,118.23,118.23,118.23,1
XRAY,train,PNEUMONIA,aug_1072_person1650_virus_2852.jpeg,1120,784,878080,1.429,117.89,60.65,253,0,253,117.89,117.89,117.89,1
XRAY,train,PNEUMONIA,aug_1073_person1650_virus_2854.jpeg,1120,680,761600,1.647,102.03,55.47,255,0,255,102.03,102.03,102.03,1
XRAY,train,PNEUMONIA,aug_1074_person1651_bacteria_4381.jpeg,1176,816,959616,1.441,122.35,71.38,255,0,255,122.35,122.35,122.35,1
XRAY,train,PNEUMONIA,aug_1075_person1652_bacteria_4383.jpeg,1232,624,768768,1.974,95.32,67.64,247,0,247,95.32,95.32,95.32,1
XRAY,train,PNEUMONIA,aug_1076_person1653_virus_2858.jpeg,1008,592,596736,1.703,127.27,68.97,255,0,255,127.27,127.27,127.27,1
XRAY,train,PNEUMONIA,aug_1077_person1653_virus_2859.jpeg,1096,760,832960,1.442,103.52,65.83,243,0,243,103.52,103.52,103.52,1
XRAY,train,PNEUMONIA,aug_1078_person1655_virus_2861.jpeg,1544,1264,1951616,1.222,159.57,59.3,255,0,255,159.57,159.57,159.57,1
XRAY,train,PNEUMONIA,aug_1079_person1657_bacteria_4398.jpeg,1552,1120,1738240,1.386,83.13,53.74,255,0,255,83.13,83.13,83.13,1
XRAY,train,PNEUMONIA,aug_107_person1082_bacteria_3022.jpeg,1280,984,1259520,1.301,111.63,48.11,255,0,255,111.63,111.63,111.63,1
XRAY,train,PNEUMONIA,aug_1080_person1657_bacteria_4399.jpeg,1456,1160,1688960,1.255,100.1,57.73,255,0,255,100.1,100.1,100.1,1
XRAY,train,PNEUMONIA,aug_1081_person1660_bacteria_4404.jpeg,1032,552,569664,1.87,132.93,68.68,255,0,255,132.93,132.93,132.93,1
XRAY,train,PNEUMONIA,aug_1082_person1660_virus_2869.jpeg,1024,568,581632,1.803,84.63,58.15,236,0,236,84.63,84.63,84.63,1
XRAY,train,PNEUMONIA,aug_1083_person1661_bacteria_4406.jpeg,607,347,210629,1.749,122.27,48.85,202,0,202,122.27,122.27,122.27,1
XRAY,train,PNEUMONIA,aug_1084_person1661_virus_2872.jpeg,1600,992,1587200,1.613,72.58,43.88,241,0,241,72.58,72.58,72.58,1
XRAY,train,PNEUMONIA,aug_1085_person1663_bacteria_4411.jpeg,1416,864,1223424,1.639,124.42,57.03,255,0,255,124.42,124.42,124.42,1
XRAY,train,PNEUMONIA,aug_1086_person1665_bacteria_4415.jpeg,1160,784,909440,1.48,117.7,62.62,252,0,252,117.7,117.7,117.7,1
XRAY,train,PNEUMONIA,aug_1087_person1665_virus_2878.jpeg,1432,1024,1466368,1.398,140.44,59.78,255,0,255,140.44,140.44,140.44,1
XRAY,train,PNEUMONIA,aug_1088_person1667_bacteria_4417.jpeg,1024,648,663552,1.58,126.81,45.73,255,0,255,126.81,126.81,126.81,1
XRAY,train,PNEUMONIA,aug_1089_person1668_bacteria_4420.jpeg,571,310,177010,1.842,137.18,45.67,211,0,211,137.18,137.18,137.18,1
XRAY,train,PNEUMONIA,aug_108_person1082_virus_1794.jpeg,1232,688,847616,1.791,106.22,62.28,255,0,255,106.22,106.22,106.22,1
XRAY,train,PNEUMONIA,aug_1090_person1669_virus_2885.jpeg,1248,728,908544,1.714,131.7,57.93,255,0,255,131.7,131.7,131.7,1
XRAY,train,PNEUMONIA,aug_1091_person1670_bacteria_4426.jpeg,444,262,116328,1.695,142.3,49.84,204,0,204,142.3,142.3,142.3,1
XRAY,train,PNEUMONIA,aug_1092_person1670_bacteria_4427.jpeg,1488,1088,1618944,1.368,118.99,62.15,244,0,244,118.99,118.99,118.99,1
XRAY,train,PNEUMONIA,aug_1093_person1670_bacteria_4429.jpeg,1288,976,1257088,1.32,133.69,50.35,247,0,247,133.69,133.69,133.69,1
XRAY,train,PNEUMONIA,aug_1094_person1670_bacteria_4430.jpeg,1464,1104,1616256,1.326,87.6,57.91,255,0,255,87.6,87.6,87.6,1
XRAY,train,PNEUMONIA,aug_1095_person1670_bacteria_4431.jpeg,1568,832,1304576,1.885,114.3,64.47,255,0,255,114.3,114.3,114.3,1
XRAY,train,PNEUMONIA,aug_1096_person1671_bacteria_4432.jpeg,1528,1024,1564672,1.492,138.38,64.87,255,0,255,138.38,138.38,138.38,1
XRAY,train,PNEUMONIA,aug_1097_person1671_virus_2887.jpeg,1512,888,1342656,1.703,125.56,81.49,255,0,255,125.56,125.56,125.56,1
XRAY,train,PNEUMONIA,aug_1098_person1672_virus_2888.jpeg,1456,1080,1572480,1.348,137.93,56.57,255,0,255,137.93,137.93,137.93,1
XRAY,train,PNEUMONIA,aug_1099_person1673_virus_2889.jpeg,1168,840,981120,1.39,134.61,65.19,255,0,255,134.61,134.61,134.61,1
XRAY,train,PNEUMONIA,aug_109_person1084_bacteria_3024.jpeg,1096,776,850496,1.412,137.1,52.67,255,0,255,137.1,137.1,137.1,1
XRAY,train,PNEUMONIA,aug_10_person100_bacteria_475.jpeg,1106,762,842772,1.451,117.85,59.52,255,0,255,117.85,117.85,117.85,1
XRAY,train,PNEUMONIA,aug_1100_person1674_bacteria_4437.jpeg,1160,936,1085760,1.239,79.45,57.72,255,0,255,79.45,79.45,79.45,1
XRAY,train,PNEUMONIA,aug_1101_person1674_virus_2890.jpeg,1960,1416,2775360,1.384,159.86,62.69,255,0,255,159.86,159.86,159.86,1
XRAY,train,PNEUMONIA,aug_1102_person1675_virus_2891.jpeg,952,520,495040,1.831,104.86,75.19,255,0,255,104.86,104.86,104.86,1
XRAY,train,PNEUMONIA,aug_1103_person1676_bacteria_4441.jpeg,407,178,72446,2.287,153.41,37.84,232,0,232,153.41,153.41,153.41,1
XRAY,train,PNEUMONIA,aug_1104_person1677_bacteria_4443.jpeg,499,261,130239,1.912,118.05,49.79,191,0,191,118.05,118.05,118.05,1
XRAY,train,PNEUMONIA,aug_1105_person1677_bacteria_4444.jpeg,500,198,99000,2.525,143.35,56.27,211,11,222,143.35,143.35,143.35,1
XRAY,train,PNEUMONIA,aug_1106_person1678_bacteria_4446.jpeg,1144,928,1061632,1.233,130.94,61.07,248,0,248,130.94,130.94,130.94,1
XRAY,train,PNEUMONIA,aug_1107_person1678_virus_2895.jpeg,1408,840,1182720,1.676,129.7,81.26,255,0,255,129.7,129.7,129.7,1
XRAY,train,PNEUMONIA,aug_1108_person1679_bacteria_4448.jpeg,480,167,80160,2.874,148.12,58.72,209,0,209,148.12,148.12,148.12,1
XRAY,train,PNEUMONIA,aug_1109_person1679_bacteria_4449.jpeg,438,168,73584,2.607,137.82,45.9,192,0,192,137.82,137.82,137.82,1
XRAY,train,PNEUMONIA,aug_110_person1084_virus_1796.jpeg,1544,1080,1667520,1.43,136.0,70.31,255,0,255,136.0,136.0,136.0,1
XRAY,train,PNEUMONIA,aug_1110_person1679_bacteria_4450.jpeg,549,229,125721,2.397,143.78,56.85,222,0,222,143.78,143.78,143.78,1
XRAY,train,PNEUMONIA,aug_1111_person1680_bacteria_4455.jpeg,984,544,535296,1.809,111.43,61.57,255,0,255,111.43,111.43,111.43,1
XRAY,train,PNEUMONIA,aug_1112_person1680_virus_2897.jpeg,1624,968,1572032,1.678,113.98,72.28,255,0,255,113.98,113.98,113.98,1
XRAY,train,PNEUMONIA,aug_1113_person1682_bacteria_4459.jpeg,1120,744,833280,1.505,108.91,66.63,255,0,255,108.91,108.91,108.91,1
XRAY,train,PNEUMONIA,aug_1114_person1682_virus_2899.jpeg,1712,1392,2383104,1.23,147.28,51.04,255,0,255,147.28,147.28,147.28,1
XRAY,train,PNEUMONIA,aug_1115_person1683_bacteria_4460.jpeg,2072,1440,2983680,1.439,135.87,65.9,255,0,255,135.87,135.87,135.87,1
XRAY,train,PNEUMONIA,aug_1116_person1684_bacteria_4461.jpeg,499,188,93812,2.654,135.04,35.18,195,0,195,135.04,135.04,135.04,1
XRAY,train,PNEUMONIA,aug_1117_person1684_bacteria_4462.jpeg,494,151,74594,3.272,110.59,49.29,187,0,187,110.59,110.59,110.59,1
XRAY,train,PNEUMONIA,aug_1118_person1684_bacteria_4463.jpeg,984,568,558912,1.732,121.85,54.35,255,0,255,121.85,121.85,121.85,1
XRAY,train,PNEUMONIA,aug_1119_person1685_virus_2903.jpeg,792,560,443520,1.414,140.0,49.18,253,0,253,140.0,140.0,140.0,1
XRAY,train,PNEUMONIA,aug_111_person1085_virus_1797.jpeg,1320,776,1024320,1.701,131.21,59.99,255,0,255,131.21,131.21,131.21,1
XRAY,train,PNEUMONIA,aug_1120_person1686_bacteria_4466.jpeg,503,260,130780,1.935,120.3,54.6,203,0,203,120.3,120.3,120.3,1
XRAY,train,PNEUMONIA,aug_1121_person1687_bacteria_4468.jpeg,1096,784,859264,1.398,103.68,62.84,237,0,237,103.68,103.68,103.68,1
XRAY,train,PNEUMONIA,aug_1122_person1689_bacteria_4472.jpeg,1024,632,647168,1.62,106.74,68.87,242,0,242,106.74,106.74,106.74,1
XRAY,train,PNEUMONIA,aug_1123_person1689_bacteria_4473.jpeg,567,258,146286,2.198,127.77,42.53,216,0,216,127.77,127.77,127.77,1
XRAY,train,PNEUMONIA,aug_1124_person1689_bacteria_4474.jpeg,437,144,62928,3.035,127.78,48.05,208,0,208,127.78,127.78,127.78,1
XRAY,train,PNEUMONIA,aug_1125_person1690_bacteria_4475.jpeg,1664,1472,2449408,1.13,161.46,43.75,255,0,255,161.46,161.46,161.46,1
XRAY,train,PNEUMONIA,aug_1126_person1693_bacteria_4485.jpeg,399,164,65436,2.433,133.78,42.3,204,1,205,133.78,133.78,133.78,1
XRAY,train,PNEUMONIA,aug_1127_person1696_bacteria_4495.jpeg,1072,648,694656,1.654,133.57,41.49,239,0,239,133.57,133.57,133.57,1
XRAY,train,PNEUMONIA,aug_1128_person1698_bacteria_4497.jpeg,1152,696,801792,1.655,104.68,50.02,239,0,239,104.68,104.68,104.68,1
XRAY,train,PNEUMONIA,aug_1129_person1699_bacteria_4498.jpeg,1384,808,1118272,1.713,114.24,61.04,255,0,255,114.24,114.24,114.24,1
XRAY,train,PNEUMONIA,aug_112_person1086_virus_1798.jpeg,1128,728,821184,1.549,111.75,64.19,255,0,255,111.75,111.75,111.75,1
XRAY,train,PNEUMONIA,aug_1130_person16_bacteria_53.jpeg,1470,1033,1518510,1.423,103.11,59.87,235,0,235,103.11,103.11,103.11,1
XRAY,train,PNEUMONIA,aug_1131_person16_bacteria_54.jpeg,1460,924,1349040,1.58,124.46,56.18,255,0,255,124.46,124.46,124.46,1
XRAY,train,PNEUMONIA,aug_1132_person1700_bacteria_4500.jpeg,1168,864,1009152,1.352,98.34,58.99,255,0,255,98.34,98.34,98.34,1
XRAY,train,PNEUMONIA,aug_1133_person1701_bacteria_4504.jpeg,1408,864,1216512,1.63,137.81,73.07,255,0,255,137.81,137.81,137.81,1
XRAY,train,PNEUMONIA,aug_1134_person1702_bacteria_4508.jpeg,1048,816,855168,1.284,144.26,63.72,255,0,255,144.26,144.26,144.26,1
XRAY,train,PNEUMONIA,aug_1135_person1707_bacteria_4520.jpeg,514,269,138266,1.911,99.87,50.15,184,0,184,99.87,99.87,99.87,1
XRAY,train,PNEUMONIA,aug_1136_person1708_bacteria_4521.jpeg,1616,1328,2146048,1.217,137.21,70.71,255,0,255,137.21,137.21,137.21,1
XRAY,train,PNEUMONIA,aug_1137_person1709_bacteria_4522.jpeg,1288,848,1092224,1.519,114.77,51.05,255,0,255,114.77,114.77,114.77,1
XRAY,train,PNEUMONIA,aug_1138_person1709_bacteria_4524.jpeg,1168,1016,1186688,1.15,140.61,53.43,255,0,255,140.61,140.61,140.61,1
XRAY,train,PNEUMONIA,aug_1139_person1710_bacteria_4526.jpeg,450,230,103500,1.957,169.01,43.72,237,0,237,169.01,169.01,169.01,1
XRAY,train,PNEUMONIA,aug_113_person1087_bacteria_3027.jpeg,1160,752,872320,1.543,126.59,49.91,255,0,255,126.59,126.59,126.59,1
XRAY,train,PNEUMONIA,aug_1140_person1711_bacteria_4527.jpeg,1168,784,915712,1.49,96.57,59.14,255,0,255,96.57,96.57,96.57,1
XRAY,train,PNEUMONIA,aug_1141_person1715_bacteria_4532.jpeg,1216,984,1196544,1.236,147.91,67.0,255,0,255,147.91,147.91,147.91,1
XRAY,train,PNEUMONIA,aug_1142_person1717_bacteria_4534.jpeg,1184,816,966144,1.451,155.29,46.46,255,0,255,155.29,155.29,155.29,1
XRAY,train,PNEUMONIA,aug_1143_person1717_bacteria_4536.jpeg,1352,680,919360,1.988,116.27,60.57,255,0,255,116.27,116.27,116.27,1
XRAY,train,PNEUMONIA,aug_1144_person1718_bacteria_4540.jpeg,1800,1256,2260800,1.433,148.55,47.43,255,0,255,148.55,148.55,148.55,1
XRAY,train,PNEUMONIA,aug_1145_person1719_bacteria_4541.jpeg,557,177,98589,3.147,132.8,58.73,200,12,212,132.8,132.8,132.8,1
XRAY,train,PNEUMONIA,aug_1146_person1719_bacteria_4542.jpeg,481,234,112554,2.056,117.62,40.4,185,3,188,117.62,117.62,117.62,1
XRAY,train,PNEUMONIA,aug_1147_person1720_bacteria_4545.jpeg,1152,648,746496,1.778,113.61,68.95,255,0,255,113.61,113.61,113.61,1
XRAY,train,PNEUMONIA,aug_1148_person1721_bacteria_4546.jpeg,1160,816,946560,1.422,118.37,46.29,255,0,255,118.37,118.37,118.37,1
XRAY,train,PNEUMONIA,aug_1149_person1723_bacteria_4548.jpeg,457,295,134815,1.549,150.68,36.86,220,1,221,150.68,150.68,150.68,1
XRAY,train,PNEUMONIA,aug_114_person1087_virus_1799.jpeg,904,472,426688,1.915,123.22,53.98,255,0,255,123.22,123.22,123.22,1
XRAY,train,PNEUMONIA,aug_1150_person1725_bacteria_4550.jpeg,514,275,141350,1.869,150.19,43.7,226,11,237,150.19,150.19,150.19,1
XRAY,train,PNEUMONIA,aug_1151_person1725_bacteria_4551.jpeg,450,250,112500,1.8,100.44,42.9,176,0,176,100.44,100.44,100.44,1
XRAY,train,PNEUMONIA,aug_1152_person1726_bacteria_4552.jpeg,1136,792,899712,1.434,126.26,57.51,255,0,255,126.26,126.26,126.26,1
XRAY,train,PNEUMONIA,aug_1153_person1728_bacteria_4555.jpeg,486,186,90396,2.613,131.2,58.61,201,0,201,131.2,131.2,131.2,1
XRAY,train,PNEUMONIA,aug_1154_person172_bacteria_827.jpeg,1088,752,818176,1.447,123.79,48.84,255,0,255,123.79,123.79,123.79,1
XRAY,train,PNEUMONIA,aug_1155_person172_bacteria_828.jpeg,1458,990,1443420,1.473,94.69,53.34,255,0,255,94.69,94.69,94.69,1
XRAY,train,PNEUMONIA,aug_1156_person1730_bacteria_4558.jpeg,872,560,488320,1.557,86.22,59.8,255,0,255,86.22,86.22,86.22,1
XRAY,train,PNEUMONIA,aug_1157_person1731_bacteria_4563.jpeg,1184,704,833536,1.682,108.84,51.99,255,0,255,108.84,108.84,108.84,1
XRAY,train,PNEUMONIA,aug_1158_person1732_bacteria_4564.jpeg,492,156,76752,3.154,138.36,49.83,200,10,210,138.36,138.36,138.36,1
XRAY,train,PNEUMONIA,aug_1159_person1735_bacteria_4570.jpeg,1656,1048,1735488,1.58,147.87,76.36,255,0,255,147.87,147.87,147.87,1
XRAY,train,PNEUMONIA,aug_115_person1088_bacteria_3028.jpeg,1000,824,824000,1.214,127.79,44.32,236,0,236,127.79,127.79,127.79,1
XRAY,train,PNEUMONIA,aug_1160_person1737_bacteria_4573.jpeg,2072,1768,3663296,1.172,135.02,58.06,255,0,255,135.02,135.02,135.02,1
XRAY,train,PNEUMONIA,aug_1161_person173_bacteria_829.jpeg,1192,992,1182464,1.202,114.11,51.63,255,0,255,114.11,114.11,114.11,1
XRAY,train,PNEUMONIA,aug_1162_person173_bacteria_830.jpeg,1208,792,956736,1.525,112.89,53.51,254,0,254,112.89,112.89,112.89,1
XRAY,train,PNEUMONIA,aug_1163_person1740_bacteria_4579.jpeg,1720,1328,2284160,1.295,164.69,28.96,255,0,255,164.69,164.69,164.69,1
XRAY,train,PNEUMONIA,aug_1164_person1744_bacteria_4583.jpeg,1416,1208,1710528,1.172,109.63,61.42,255,0,255,109.63,109.63,109.63,1
XRAY,train,PNEUMONIA,aug_1165_person1745_bacteria_4584.jpeg,1792,1280,2293760,1.4,162.72,55.36,255,0,255,162.72,162.72,162.72,1
XRAY,train,PNEUMONIA,aug_1166_person1746_bacteria_4585.jpeg,2072,1440,2983680,1.439,153.53,51.44,255,0,255,153.53,153.53,153.53,1
XRAY,train,PNEUMONIA,aug_1167_person1748_bacteria_4588.jpeg,1904,1744,3320576,1.092,152.72,74.43,255,0,255,152.72,152.72,152.72,1
XRAY,train,PNEUMONIA,aug_1168_person1749_bacteria_4590.jpeg,493,289,142477,1.706,171.08,38.23,219,0,219,171.08,171.08,171.08,1
XRAY,train,PNEUMONIA,aug_1169_person174_bacteria_832.jpeg,1365,1118,1526070,1.221,131.11,59.69,237,0,237,131.11,131.11,131.11,1
XRAY,train,PNEUMONIA,aug_116_person1088_virus_1800.jpeg,2080,1736,3610880,1.198,157.93,40.85,255,0,255,157.93,157.93,157.93,1
XRAY,train,PNEUMONIA,aug_1170_person1751_bacteria_4592.jpeg,462,241,111342,1.917,140.0,47.34,215,0,215,140.0,140.0,140.0,1
XRAY,train,PNEUMONIA,aug_1171_person1753_bacteria_4594.jpeg,1480,680,1006400,2.176,147.65,52.01,255,0,255,147.65,147.65,147.65,1
XRAY,train,PNEUMONIA,aug_1172_person1756_bacteria_4598.jpeg,1424,1128,1606272,1.262,109.39,56.32,246,0,246,109.39,109.39,109.39,1
XRAY,train,PNEUMONIA,aug_1173_person1757_bacteria_4599.jpeg,920,664,610880,1.386,96.19,37.47,239,0,239,96.19,96.19,96.19,1
XRAY,train,PNEUMONIA,aug_1174_person175_bacteria_833.jpeg,1096,880,964480,1.245,130.15,59.94,255,0,255,130.15,130.15,130.15,1
XRAY,train,PNEUMONIA,aug_1175_person175_bacteria_835.jpeg,1208,640,773120,1.887,114.41,61.48,255,0,255,114.41,114.41,114.41,1
XRAY,train,PNEUMONIA,aug_1176_person1760_bacteria_4602.jpeg,952,632,601664,1.506,122.79,62.49,255,0,255,122.79,122.79,122.79,1
XRAY,train,PNEUMONIA,aug_1177_person1763_bacteria_4606.jpeg,483,178,85974,2.713,112.6,51.62,188,0,188,112.6,112.6,112.6,1
XRAY,train,PNEUMONIA,aug_1178_person1765_bacteria_4608.jpeg,1256,856,1075136,1.467,165.24,48.96,255,0,255,165.24,165.24,165.24,1
XRAY,train,PNEUMONIA,aug_1179_person1771_bacteria_4615.jpeg,1760,1352,2379520,1.302,136.2,55.88,255,0,255,136.2,136.2,136.2,1
XRAY,train,PNEUMONIA,aug_117_person1089_bacteria_3029.jpeg,1136,688,781568,1.651,110.74,58.3,255,0,255,110.74,110.74,110.74,1
XRAY,train,PNEUMONIA,aug_1180_person1784_bacteria_4631.jpeg,888,632,561216,1.405,91.77,53.77,255,0,255,91.77,91.77,91.77,1
XRAY,train,PNEUMONIA,aug_1181_person1787_bacteria_4634.jpeg,984,520,511680,1.892,125.54,65.51,253,0,253,125.54,125.54,125.54,1
XRAY,train,PNEUMONIA,aug_1182_person1790_bacteria_4638.jpeg,1016,624,633984,1.628,122.78,49.89,253,0,253,122.78,122.78,122.78,1
XRAY,train,PNEUMONIA,aug_1183_person1796_bacteria_4644.jpeg,1080,712,768960,1.517,107.55,56.54,255,0,255,107.55,107.55,107.55,1
XRAY,train,PNEUMONIA,aug_1184_person1799_bacteria_4647.jpeg,1192,520,619840,2.292,99.83,47.66,243,0,243,99.83,99.83,99.83,1
XRAY,train,PNEUMONIA,aug_1185_person17_bacteria_56.jpeg,1256,932,1170592,1.348,118.57,64.75,255,0,255,118.57,118.57,118.57,1
XRAY,train,PNEUMONIA,aug_1186_person1803_bacteria_4651.jpeg,1056,672,709632,1.571,145.63,47.4,235,0,235,145.63,145.63,145.63,1
